acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,label
0.9962058253373408,-0.6775538842317098,-0.09370592027453123,0,0,0,1
0.9962058253373408,-0.6775538842317098,-0.09370592027453123,0,0,0,1
2.2733217253373406,-0.03241677423170987,0.07052775972546876,0,0,0,1
0.7658724953373409,-0.47122348423170984,0.23587557972546877,0,0,0,1
-1.893835574662659,-0.7656767142317099,0.37766357972546877,0,0,0,1
-1.893835574662659,-0.7656767142317099,0.37766357972546877,0,0,0,1
0.8947243853373409,0.4493370857682901,0.04176398972546878,0,0,0,1
1.836636125337341,0.26907317576829015,-0.3370004002745312,0,0,0,1
1.836636125337341,0.26907317576829015,-0.3370004002745312,0,0,0,1
2.2323307253373406,-0.4120401242317099,-1.0858302802745312,0,0,0,1
-1.259605874662659,-0.35302091423170984,-0.8775615802745311,0,0,0,1
-1.263686674662659,-0.35885093423170983,-0.9081151802745312,0,0,0,1
-2.856775774662659,0.36020685576829015,0.6735223197254688,0,0,0,1
-2.856775774662659,0.36020685576829015,0.6735223197254688,0,0,0,1
-2.856775774662659,0.36020685576829015,0.6735223197254688,0,0,0,1
-2.856775774662659,0.36020685576829015,0.6735223197254688,0,0,0,1
3.750187425337341,0.2065869157682901,0.2954815897254688,0,0,0,1
3.750187425337341,0.2065869157682901,0.2954815897254688,0,0,0,1
4.577786025337341,0.17928415576829013,0.08614381972546876,0,0,0,1
0.4361262453373409,-1.87469218423171,-1.6464463802745313,0,0,0,1
-5.497525274662659,-0.5043998142317099,0.20400973972546876,0,0,0,1
-4.03767677466266,1.75810311576829,1.5793611197254689,0,0,0,1
0.2753968253373409,1.7770376157682901,2.0162520197254685,0,0,0,1
0.2753968253373409,1.7770376157682901,2.0162520197254685,0,0,0,1
3.6595836253373406,0.29565781576829014,0.48931553972546876,0,0,0,1
3.6595836253373406,0.29565781576829014,0.48931553972546876,0,0,0,1
4.624426425337341,-0.8086353342317099,0.3096509897254688,0,0,0,1
4.743586125337341,-1.10853298423171,-0.5111545802745312,0,0,0,1
4.743586125337341,-1.10853298423171,-0.5111545802745312,0,0,0,1
-4.7677392746626595,-0.02710581923170987,-0.6136639402745312,0,0,0,1
-4.7677392746626595,-0.02710581923170987,-0.6136639402745312,0,0,0,1
-1.740457074662659,0.6532993157682901,0.4259591397254688,0,0,0,1
1.541410925337341,0.23232923576829012,-0.03456703027453122,0,0,0,1
1.541410925337341,0.23232923576829012,-0.03456703027453122,0,0,0,1
3.5383497253373406,-0.40670428423170984,0.04739185972546878,0,0,0,1
3.5383497253373406,-0.40670428423170984,0.04739185972546878,0,0,0,1
3.443802325337341,-1.7177168842317099,-0.009574563874531225,0,0,0,1
1.115203425337341,-0.8300141842317098,0.16565748972546876,0,0,0,1
-1.414545474662659,1.01526711576829,0.30148521972546877,0,0,0,1
-1.414545474662659,1.01526711576829,0.30148521972546877,0,0,0,1
-2.6746978746626593,1.62805151576829,0.12974330972546877,0,0,0,1
-2.047530674662659,0.43069787576829016,-0.40712478027453125,0,0,0,1
-2.047530674662659,0.43069787576829016,-0.40712478027453125,0,0,0,1
-0.6544613746626591,-0.43210088423170984,-0.5547640802745312,0,0,0,1
-0.6544613746626591,-0.43210088423170984,-0.5547640802745312,0,0,0,1
1.099830125337341,-0.008262318231709871,-0.5014034802745312,0,0,0,1
2.9503322253373407,-0.25195125423170983,-0.34106688027453125,0,0,0,1
1.297313225337341,-0.5518220442317099,-1.1156179802745312,0,0,0,1
-2.215670574662659,-0.46014888423170985,1.124617619725469,0,0,0,1
-2.215670574662659,-0.46014888423170985,1.124617619725469,0,0,0,1
-1.550377374662659,1.24614441576829,1.0358779197254688,0,0,0,1
1.353268125337341,1.29816991576829,1.1262573197254688,0,0,0,1
1.353268125337341,1.29816991576829,1.1262573197254688,0,0,0,1
1.353268125337341,1.29816991576829,1.1262573197254688,0,0,0,1
3.5258422253373407,0.6567061757682902,0.20150848972546878,0,0,0,1
2.6137747253373407,0.33209546576829013,-0.9709903302745312,0,0,0,1
-1.022594874662659,-1.65421768423171,-2.1602504802745313,0,0,0,1
-1.022594874662659,-1.65421768423171,-2.1602504802745313,0,0,0,1
-1.022594874662659,-1.65421768423171,-2.1602504802745313,0,0,0,1
-1.933731074662659,-1.16718218423171,-0.8727554402745312,0,0,0,1
-2.745179274662659,0.9817959157682902,0.6585252597254688,0,0,0,1
-2.745179274662659,0.9817959157682902,0.6585252597254688,0,0,0,1
2.8189568253373407,1.6506187157682901,0.27798161972546875,0,0,0,1
3.973956625337341,-0.23100255423170987,-0.16594938027453124,0,0,0,1
1.965605225337341,-1.98215398423171,-1.3033804802745312,0,0,0,1
-0.8545422346626591,-3.4778942842317098,-0.9048955802745312,0,0,0,1
-4.376456274662659,-1.32848978423171,0.33932944972546875,0,0,0,1
-4.376456274662659,-1.32848978423171,0.33932944972546875,0,0,0,1
2.7238097253373406,2.08290091576829,0.9113105197254688,0,0,0,1
3.157097325337341,2.2799239157682902,0.25246068972546876,0,0,0,1
1.295784525337341,-1.45178438423171,-1.1858588802745311,0,0,0,1
-4.292915774662659,0.30211006576829014,-0.5985522802745312,0,0,0,1
-4.292915774662659,0.30211006576829014,-0.5985522802745312,0,0,0,1
-4.292915774662659,0.30211006576829014,-0.5985522802745312,0,0,0,1
2.0390229253373406,1.0727527157682901,-0.06327811027453123,0,0,0,1
2.0192047253373406,-0.1301432942317099,0.19153948972546878,0,0,0,1
2.0192047253373406,-0.1301432942317099,0.19153948972546878,0,0,0,1
2.585034825337341,-2.3240800842317095,0.3735643897254688,0,0,0,1
2.2276845253373407,-3.13371408423171,-0.06675187027453122,0,0,0,1
2.2276845253373407,-3.13371408423171,-0.06675187027453122,0,0,0,1
-1.358389374662659,-2.1167835842317095,-0.17651227027453123,0,0,0,1
-1.358389374662659,-2.1167835842317095,-0.17651227027453123,0,0,0,1
-1.500805374662659,0.32673244576829014,0.5393084597254688,0,0,0,1
-0.08540104466265912,1.15426851576829,0.5362233197254688,0,0,0,1
-0.08540104466265912,1.15426851576829,0.5362233197254688,0,0,0,1
-0.6136650746626591,0.41703029576829015,-0.26182261027453124,0,0,0,1
2.257041425337341,-0.5151073842317099,-0.42329398027453125,0,0,0,1
3.359949625337341,-0.6288822842317099,-0.7593927802745312,0,0,0,1
1.355829725337341,0.47931839576829016,-0.9814146802745312,0,0,0,1
-0.9005398746626591,0.9569884757682902,-0.3348335302745312,0,0,0,1
-2.367972874662659,0.39123358576829015,1.0203601197254688,0,0,0,1
-2.367972874662659,0.39123358576829015,1.0203601197254688,0,0,0,1
0.8555627253373409,-0.25220025423170983,-0.005625517674531225,0,0,0,1
0.8555627253373409,-0.25220025423170983,-0.005625517674531225,0,0,0,1
2.9010835253373406,-0.39753575423170984,-0.6071727802745311,0,0,0,1
2.9010835253373406,-0.39753575423170984,-0.6071727802745311,0,0,0,1
2.9010835253373406,-0.39753575423170984,-0.6071727802745311,0,0,0,1
3.0141120253373406,-0.9747417342317098,-1.4248347802745311,0,0,0,1
3.0141120253373406,-0.9747417342317098,-1.4248347802745311,0,0,0,1
3.0141120253373406,-0.9747417342317098,-1.4248347802745311,0,0,0,1
3.0141120253373406,-0.9747417342317098,-1.4248347802745311,0,0,0,1
1.121020825337341,-1.6632613842317099,-1.733659880274531,0,0,0,1
-3.114500074662659,1.26452361576829,0.6067144197254688,0,0,0,1
-0.031765444662659105,1.6697497157682901,1.2230318197254688,0,0,0,1
-0.031765444662659105,1.6697497157682901,1.2230318197254688,0,0,0,1
1.232746625337341,0.42870025576829013,0.7450998697254688,0,0,0,1
2.2652364253373407,-0.29110338423170984,-0.18218628027453124,0,0,0,1
3.330127225337341,-1.3293135842317099,-0.5515496802745312,0,0,0,1
-4.23714527466266,-0.16977591423170987,-0.6405133302745312,0,0,0,1
