acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,label
0.008946721337340893,-0.04155026623170987,-0.008010490274531224,0,0,0,0
-0.08157432866265911,0.028626485768290126,0.019440297725468774,0,0,0,0
-0.08157432866265911,0.028626485768290126,0.019440297725468774,0,0,0,0
0.08861705533734089,-0.02918465723170987,-0.037213440274531225,0,0,0,0
0.08861705533734089,-0.02918465723170987,-0.037213440274531225,0,0,0,0
-0.019654734662659105,0.007123738968290129,-0.018177195274531224,0,0,0,0
-0.019654734662659105,0.007123738968290129,-0.018177195274531224,0,0,0,0
-0.019654734662659105,0.007123738968290129,-0.018177195274531224,0,0,0,0
-0.0027875739626591054,0.026161795768290128,-0.020678706274531226,0,0,0,0
0.04517299333734089,-0.022005587231709874,-0.0017973736745312248,0,0,0,0
0.006425015337340893,0.013783520768290128,0.013651709725468773,0,0,0,0
0.006425015337340893,0.013783520768290128,0.013651709725468773,0,0,0,0
-0.030240234662659102,0.03214098576829013,0.005172292725468776,0,0,0,0
-0.025454981662659106,0.031232637768290127,0.016481975725468775,0,0,0,0
-0.018618281662659105,0.0017727319982901286,0.016817848725468775,0,0,0,0
0.017725770337340893,-0.002645927231709871,-0.0035215332745312253,0,0,0,0
0.07146197933734089,-0.021916830231709872,-0.02511126527453123,0,0,0,0
0.045240799337340896,-0.02155029723170987,-0.029884346274531227,0,0,0,0
-0.018476469662659107,0.008477378368290128,-0.045146985274531225,0,0,0,0
-0.04888685466265911,0.03952355976829013,-0.027996810274531228,0,0,0,0
-0.036535056662659104,0.029910129768290127,-0.005759318274531225,0,0,0,0
0.011901967337340894,0.019627890768290128,-0.0035348609745312247,0,0,0,0
0.045130173337340894,0.0010475163682901285,-0.004448051774531225,0,0,0,0
0.05630647533734089,-0.005014907831709871,-0.022273000274531225,0,0,0,0
0.08951389033734089,0.01856131276829013,-0.014429290274531225,0,0,0,0
0.08951389033734089,0.01856131276829013,-0.014429290274531225,0,0,0,0
0.08951389033734089,0.01856131276829013,-0.014429290274531225,0,0,0,0
-0.0653136096626591,0.023031887768290127,-0.012687416274531224,0,0,0,0
-0.0653136096626591,0.023031887768290127,-0.012687416274531224,0,0,0,0
-0.0653136096626591,0.023031887768290127,-0.012687416274531224,0,0,0,0
-0.0657841546626591,0.04050739576829013,0.008813981725468774,0,0,0,0
0.09542962533734088,-0.022660249231709874,-0.003412647574531225,0,0,0,0
0.0390873113373409,0.04820058076829013,0.013350693725468776,0,0,0,0
0.0390873113373409,0.04820058076829013,0.013350693725468776,0,0,0,0
0.0390873113373409,0.04820058076829013,0.013350693725468776,0,0,0,0
0.0390873113373409,0.04820058076829013,0.013350693725468776,0,0,0,0
0.0390873113373409,0.04820058076829013,0.013350693725468776,0,0,0,0
-0.0026743727626591055,0.04751379876829013,0.023966721725468775,0,0,0,0
0.07010013533734089,-0.015850835231709874,-0.024874754274531227,0,0,0,0
0.07010013533734089,-0.015850835231709874,-0.024874754274531227,0,0,0,0
0.13890124533734088,0.009628567768290129,-0.014069576274531224,0,0,0,0
0.13890124533734088,0.009628567768290129,-0.014069576274531224,0,0,0,0
-0.0626237706626591,-0.002310263631709872,-0.0008728817745312254,0,0,0,0
-0.07363756466265911,0.014549306768290129,-0.003221149774531225,0,0,0,0
-0.07363756466265911,0.014549306768290129,-0.003221149774531225,0,0,0,0
0.12028333533734088,0.023327160768290132,-0.016868682274531227,0,0,0,0
0.19097902533734087,-0.02066892923170987,-0.008641822674531225,0,0,0,0
0.18344098533734088,-0.03058096123170987,-0.02468788227453123,0,0,0,0
-0.045810778662659105,0.01772878176829013,-0.008029253824531225,0,0,0,0
-0.0985518296626591,0.04127793976829013,0.023379163725468773,0,0,0,0
-0.0381148176626591,0.02693815576829013,0.0028600377254687738,0,0,0,0
0.2013530853373409,-0.03984618723170987,0.012077299725468775,0,0,0,0
0.2013530853373409,-0.03984618723170987,0.012077299725468775,0,0,0,0
0.2013530853373409,-0.03984618723170987,0.012077299725468775,0,0,0,0
-0.007114203662659106,0.008106062268290129,0.001895587125468774,0,0,0,0
-0.007114203662659106,0.008106062268290129,0.001895587125468774,0,0,0,0
-0.059163074662659104,0.05565702976829013,0.02872898972546877,0,0,0,0
-0.025032504662659105,0.05046387576829013,0.014625589725468773,0,0,0,0
0.07675754533734089,0.011430615768290128,-0.018994291274531224,0,0,0,0
0.15757524533734088,-0.03302268423170987,-0.023350687274531226,0,0,0,0
0.15757524533734088,-0.03302268423170987,-0.023350687274531226,0,0,0,0
0.1655618853373409,-0.05876575423170987,-0.05216719627453122,0,0,0,0
-0.022386344662659104,0.04150166576829013,0.010786501725468772,0,0,0,0
0.09349586233734089,0.01970586576829013,-0.0038756445745312257,0,0,0,0
0.1442193153373409,-0.02886372123170987,-0.033652992274531224,0,0,0,0
0.1442193153373409,-0.02886372123170987,-0.033652992274531224,0,0,0,0
0.032187955337340896,0.01836921276829013,0.009168080725468774,0,0,0,0
0.032187955337340896,0.01836921276829013,0.009168080725468774,0,0,0,0
0.032187955337340896,0.01836921276829013,0.009168080725468774,0,0,0,0
0.13326598533734088,-0.05249527423170987,-0.014860029274531224,0,0,0,0
0.13326598533734088,-0.05249527423170987,-0.014860029274531224,0,0,0,0
0.13326598533734088,-0.05249527423170987,-0.014860029274531224,0,0,0,0
0.13326598533734088,-0.05249527423170987,-0.014860029274531224,0,0,0,0
0.008377091337340895,0.023195344768290126,0.0016907021254687757,0,0,0,0
0.1427579053373409,-0.06425988423170986,-0.018235810274531226,0,0,0,0
0.1427579053373409,-0.06425988423170986,-0.018235810274531226,0,0,0,0
0.0941342513373409,-0.03803478423170987,-0.015819056274531226,0,0,0,0
0.0941342513373409,-0.03803478423170987,-0.015819056274531226,0,0,0,0
0.0941342513373409,-0.03803478423170987,-0.015819056274531226,0,0,0,0
-0.026125891662659106,0.027640930768290127,0.013076953725468774,0,0,0,0
0.1512382653373409,-0.03135197123170987,-0.012061519974531226,0,0,0,0
0.1512382653373409,-0.03135197123170987,-0.012061519974531226,0,0,0,0
0.1245278553373409,-0.035580491231709865,-0.04994893827453122,0,0,0,0
0.1245278553373409,-0.035580491231709865,-0.04994893827453122,0,0,0,0
0.06330434533734089,0.011750644768290129,-0.027020247274531225,0,0,0,0
0.06330434533734089,0.011750644768290129,-0.027020247274531225,0,0,0,0
0.0013721626373408942,0.043509705768290136,-0.0014337972745312256,0,0,0,0
-0.014005549662659104,0.01825035276829013,-0.019784696274531225,0,0,0,0
0.1218704353373409,-0.061806884231709866,-0.009509260974531225,0,0,0,0
0.1218704353373409,-0.061806884231709866,-0.009509260974531225,0,0,0,0
0.0865845853373409,-0.04356520723170987,-0.009110327074531225,0,0,0,0
0.027420441337340895,0.0037327234682901288,0.009952513725468775,0,0,0,0
0.008236996337340895,0.027775487768290134,0.018873135725468775,0,0,0,0
0.003541771737340895,0.01557092976829013,0.028123537725468776,0,0,0,0
0.003541771737340895,0.01557092976829013,0.028123537725468776,0,0,0,0
0.04783975533734089,0.004759473068290129,-0.00010559127453122451,0,0,0,0
0.04783975533734089,0.004759473068290129,-0.00010559127453122451,0,0,0,0
0.12479602533734088,-0.03998711623170987,-0.027421815274531226,0,0,0,0
-0.030029089662659107,0.022738161768290126,0.024886814725468772,0,0,0,0
0.041146485337340895,-0.040501087231709865,-0.05736972827453122,0,0,0,0
-0.030029089662659107,0.022738161768290126,0.024886814725468772,0,0,0,0
0.024740807337340895,0.02355903776829013,0.02603522972546878,0,0,0,0
0.11186467533734087,-0.02948699423170987,0.015637223725468774,0,0,0,0
0.13306361533734087,-0.07198215423170988,0.012738232725468774,0,0,0,0
0.07123109533734089,-0.051613139231709876,0.006681994725468775,0,0,0,0
0.016577164337340897,0.03465685876829013,0.005249218725468776,0,0,0,0
0.025380913337340896,0.008804273768290127,-0.018775339274531226,0,0,0,0
0.06164972033734089,-0.007073479231709872,-0.030048604274531227,0,0,0,0
0.12928096533734088,-0.026415598231709872,-0.027537854274531225,0,0,0,0
0.12928096533734088,-0.026415598231709872,-0.027537854274531225,0,0,0,0
0.14020215533734087,-0.02560691223170987,-0.026923223274531227,0,0,0,0
-0.020117075662659106,-0.0002780254317098713,-0.010390134274531225,0,0,0,0
0.0032408873373408935,-0.02741913723170987,0.02455977672546877,0,0,0,0
0.07312404533734089,-0.007161563231709871,0.011781422725468775,0,0,0,0
0.03726236033734089,0.02108475576829013,0.03235950972546878,0,0,0,0
-0.014186652662659106,0.03294140176829013,0.017667726725468774,0,0,0,0
-0.014186652662659106,0.03294140176829013,0.017667726725468774,0,0,0,0
-0.014186652662659106,0.03294140176829013,0.017667726725468774,0,0,0,0
